date,closedPnL,volume,classification,value,leverage,leverage_delta,pnl_next,sentiment_flag
2024-08-27,0.0,70250.16,Neutral,48.0,0.0012563807693178925,-0.0003999152824033865,1333.359645,0.0
2024-08-28,1333.359645,71160.06999999999,Fear,30.0,0.001272653973761306,1.6273204443413613e-05,0.0,0.0
2024-08-29,0.0,9995.85,Fear,29.0,0.00017876792274313868,-0.0010938860510181674,256.464,0.0
2024-08-30,256.464,37233.24,Fear,34.0,0.0006658926009805416,0.0004871246782374029,10.882801,0.0
2024-08-31,10.882801,107507.43000000001,Fear,29.0,0.0019227050999807808,0.0012568124990002393,137.433093,0.0
2024-09-01,137.433093,12359.68,Fear,26.0,0.00022104363007625393,-0.001701661469904527,0.0,0.0
2024-09-02,0.0,30000.42,Fear,26.0,0.0005365378751698434,0.00031549424509358945,1065.785132,0.0
2024-09-04,1065.785132,131480.97,Fear,27.0,0.0023514577432667753,0.001814919868096932,0.0,0.0
2024-09-05,0.0,0.84,Fear,29.0,1.3055620054392294e-08,-0.002351444687646721,-1104.856765,0.0
2024-09-06,-1104.856765,39047.1,Extreme Fear,22.0,0.0006983324187776101,0.0006983193631575558,0.0,0.0
2024-09-08,0.0,0.11,Fear,29.0,0.0,-0.0006983324187776101,0.0,0.0
2024-09-09,0.0,4014.4300000000003,Fear,26.0,7.17937488996549e-05,7.17937488996549e-05,-219.729659,0.0
2024-09-10,-219.729659,2547.28,Fear,33.0,4.55546352519814e-05,-2.6239113647673504e-05,0.0,0.0
2024-09-11,0.0,0.54,Fear,37.0,7.690296744368066e-09,-4.554694495523703e-05,0.0,0.0
2024-09-14,0.0,1014.8000000000001,Neutral,50.0,1.8147133031494956e-05,1.8139442734750588e-05,-878.684794,0.0
2024-09-18,-878.684794,13633.5,Neutral,45.0,0.00024382515053883748,0.00022567801750734252,0.0,0.0
2024-09-19,0.0,1521.8700000000001,Neutral,49.0,2.721578133420825e-05,-0.00021660936920462923,9585.03428,0.0
2024-09-20,9585.03428,332873.38,Neutral,54.0,0.005953242382716632,0.005926026601382424,36165.56933,0.0
2024-09-21,36165.56933,165648.12,Neutral,54.0,0.00296251709770709,-0.002990725285009542,0.0,0.0
2024-09-22,0.0,19999.739999999998,Neutral,52.0,0.00035768160343619966,-0.00260483549427089,334.760796,0.0
2024-09-23,334.760796,40334.29,Neutral,50.0,0.0007213530538157104,0.0003636714503795108,0.0,0.0
2024-09-24,0.0,7118.63,Neutral,54.0,0.00012731053762957896,-0.0005940425161861315,0.0,0.0
2024-09-25,0.0,52754.130000000005,Greed,59.0,0.0009434745773449484,0.0008161640397153694,439.812513,1.0
2024-09-26,439.812513,113711.93000000001,Neutral,50.0,0.0020336689282375985,0.00109019435089265,0.0,0.0
2024-09-27,0.0,126097.04,Greed,61.0,0.0022551693261716457,0.00022150039793404717,0.0,1.0
2024-09-28,0.0,29199.21,Greed,64.0,0.0005222087062057618,-0.001732960619965884,2710.626288,1.0
2024-09-30,2710.626288,214669.85,Greed,61.0,0.003839241866596137,0.003317033160390375,0.0,1.0
2024-10-01,0.0,139954.32,Neutral,50.0,0.002502998617496755,-0.0013362432490993822,0.0,0.0
2024-10-02,0.0,99954.34,Fear,42.0,0.0017876225338484108,-0.0007153760836483441,100.375782,0.0
2024-10-03,100.375782,132935.69,Fear,37.0,0.0023774745536853034,0.0005898520198368926,0.0,0.0
2024-10-04,0.0,0.34,Fear,41.0,4.113414537685244e-09,-0.0023774704402707656,5767.161892,0.0
2024-10-05,5767.161892,605605.74,Neutral,49.0,0.010830900011069698,0.01083089589765516,130.487079,0.0
2024-10-06,130.487079,300130.56,Neutral,50.0,0.00536765633144354,-0.005463243679626158,0.0,0.0
2024-10-07,0.0,219984.65,Neutral,50.0,0.003934293934356526,-0.001433362397087014,5396.546638,0.0
2024-10-08,5396.546638,434584.13,Neutral,49.0,0.0077722792422334555,0.003837985307876929,396.06272,0.0
2024-10-09,396.06272,220399.93,Neutral,49.0,0.003941720972570483,-0.003830558269662973,0.0,0.0
2024-10-10,0.0,300024.33999999997,Fear,39.0,0.00536575664930357,0.0014240356767330877,8885.327477,0.0
2024-10-11,8885.327477,488904.19,Fear,32.0,0.008743761522633172,0.0033780048733296018,541.55471,0.0
2024-10-12,541.55471,159713.4,Neutral,49.0,0.0028563781258588664,-0.005887383396774306,0.0,0.0
2024-10-13,0.0,60002.42,Neutral,50.0,0.0010731059749943333,-0.0017832721508645331,1913.61958,0.0
2024-10-14,1913.61958,61916.020000000004,Neutral,48.0,0.0011073295839478746,3.422360895354135e-05,1170.2260760000001,0.0
2024-10-15,1170.2260760000001,81173.36,Greed,65.0,0.0014517357679180813,0.0003444061839702067,219.480876,1.0
2024-10-16,219.480876,80229.17,Greed,73.0,0.001434849485864442,-1.688628205363937e-05,36.11496,1.0
2024-10-17,36.11496,140531.75,Greed,71.0,0.0025133256129597787,0.0010784761270953367,333.219141,1.0
2024-10-18,333.219141,120331.43000000001,Greed,73.0,0.0021520547870732833,-0.0003612708258864954,0.0,1.0
2024-10-19,0.0,99996.86,Greed,72.0,0.0017883829790055516,-0.00036367180806773174,389.155797,1.0
2024-10-20,389.155797,176447.86000000002,Greed,73.0,0.003155664086921094,0.0013672811079155423,2464.915564,1.0
2024-10-21,2464.915564,324117.99,Greed,72.0,0.005796657389198788,0.002640993302277694,0.0,1.0
2024-10-22,0.0,60000.36,Greed,70.0,0.0010730691331076044,-0.004723588256091184,-46.489941,1.0
2024-10-23,-46.489941,210006.07,Greed,71.0,0.003755832908106721,0.0026827637749991164,13235.862071,1.0
2024-10-25,13235.862071,427883.18,Greed,72.0,0.007652436698119099,0.0038966037900123782,42471.99413,1.0
2024-10-26,42471.99413,88668.86,0,0.0,0.0015857883708190368,-0.006066648327300063,666.6623079999999,0.0
2024-10-27,666.6623079999999,90664.41,Greed,74.0,0.0016214776072567662,3.568923643772941e-05,167.28016200000002,1.0
2024-10-28,167.28016200000002,121495.25,Greed,72.0,0.002172869022322191,0.0005513914150654248,801.170876,1.0
2024-10-29,801.170876,613267.8099999999,Greed,72.0,0.01096793162031649,0.0087950625979943,9.150023,1.0
2024-10-30,9.150023,11830.85,Extreme Greed,77.0,0.00021158581698945355,-0.010756345803327036,1214.043811,1.0
2024-10-31,1214.043811,896173.36,Extreme Greed,77.0,0.016027530760150576,0.015815944943161124,1040.475736,1.0
2024-11-01,1040.475736,260981.03,Extreme Greed,75.0,0.004667490045158563,-0.011360040714992012,0.0,1.0
2024-11-02,0.0,40000.0,Greed,72.0,0.0007153744740513504,-0.003952115571107213,0.0,1.0
2024-11-03,0.0,129055.66,Greed,74.0,0.0023080825023433253,0.0015927080282919749,2799.410474,1.0
2024-11-04,2799.410474,451811.97,Greed,70.0,0.008080389014011348,0.005772306511668023,678.4759280000001,1.0
2024-11-05,678.4759280000001,200627.23,Greed,70.0,0.0035880978785300956,-0.004492291135481252,2817.83723,1.0
2024-11-06,2817.83723,123906.9,Greed,70.0,0.002215999962190924,-0.0013720979163391717,4493.353136,1.0
2024-11-07,4493.353136,111335.3,Extreme Greed,77.0,0.0019911643004432555,-0.00022483566174766843,-64.41354100000007,1.0
2024-11-08,-64.41354100000007,270700.44,Extreme Greed,75.0,0.004841315968600839,0.0028501516681575835,102.90894,1.0
2024-11-09,102.90894,193384.41,Extreme Greed,75.0,0.003458564308609063,-0.0013827516599917758,991.114334,1.0
2024-11-10,991.114334,413636.7,Extreme Greed,78.0,0.007397646794019786,0.003939082485410722,6749.630996,1.0
2024-11-11,6749.630996,1570572.42,Extreme Greed,76.0,0.02808876074973867,0.020691113955718887,3494.399394,1.0
2024-11-12,3494.399394,1226354.52,Extreme Greed,80.0,0.02193262634108004,-0.006156134408658632,7846.402274,1.0
2024-11-13,7846.402274,515336.37,Extreme Greed,84.0,0.009216485494262358,-0.012716140846817681,4563.509225,1.0
2024-11-14,4563.509225,1008361.81,Extreme Greed,88.0,0.018033955113152204,0.008817469618889845,4140.740438,1.0
2024-11-15,4140.740438,1427858.42,Extreme Greed,80.0,0.02553640491351601,0.007502449800363808,2769.521909,1.0
2024-11-16,2769.521909,303296.07,Extreme Greed,86.0,0.005424269613413923,-0.02011213530010209,882.975285,1.0
2024-11-17,882.975285,1215987.57,Extreme Greed,90.0,0.021747219546117188,0.016322949932703265,4470.815187,1.0
2024-11-18,4470.815187,2084339.58,Extreme Greed,83.0,0.0372771838146485,0.015529964268531312,2958.268991,1.0
2024-11-19,2958.268991,628031.15,Extreme Greed,90.0,0.011231965261102534,-0.026045218553545968,4210.0928969999995,1.0
2024-11-20,4210.0928969999995,1999514.1199999999,Extreme Greed,83.0,0.03576013042191007,0.02452816516080754,1692.430891,1.0
2024-11-21,1692.430891,598300.62,Extreme Greed,82.0,0.010700252242341285,-0.025059878179568784,-18105.345617,1.0
2024-11-22,-18105.345617,1646713.62,Extreme Greed,94.0,0.029450501267116066,0.018750249024774783,2901.531638,1.0
2024-11-23,2901.531638,516245.68,Extreme Greed,93.0,0.009232747968059153,-0.020217753299056913,945.550386,1.0
2024-11-24,945.550386,664952.28,Extreme Greed,80.0,0.01189227792584065,0.0026595299577814972,5523.740734,1.0
2024-11-25,5523.740734,937410.87,Extreme Greed,82.0,0.0167650393389851,0.004872761413144449,1094.809359,1.0
2024-11-26,1094.809359,1146902.44,Extreme Greed,79.0,0.02051167268490034,0.00374663334591524,-2654.495633,1.0
2024-11-27,-2654.495633,1444242.53,Extreme Greed,75.0,0.025829425071172682,0.0053177523862723425,-127075.39958499999,1.0
2024-11-28,-127075.39958499999,1894225.15,Extreme Greed,77.0,0.03387709920514527,0.008047674133972588,176844.994152,1.0
2024-11-29,176844.994152,794262.91,Extreme Greed,78.0,0.01420492238375038,-0.01967217682139489,37316.69352,1.0
2024-11-30,37316.69352,1732193.7,Extreme Greed,84.0,0.030979262153005182,0.0167743397692548,40886.364494,1.0
2024-12-01,40886.364494,814711.82,Extreme Greed,81.0,0.01457063909537567,-0.01640862305762951,18489.604313,1.0
2024-12-02,18489.604313,585243.56,Extreme Greed,80.0,0.010466734414413335,-0.004103904680962335,23576.539285,1.0
2024-12-03,23576.539285,1084666.53,Extreme Greed,76.0,0.019398620089421774,0.008931885675008439,292891.815021,1.0
2024-12-04,292891.815021,769287.65,Extreme Greed,78.0,0.013758254568243993,-0.005640365521177781,71574.11848800001,1.0
2024-12-05,71574.11848800001,1256750.79,Extreme Greed,84.0,0.022476245727642674,0.008717991159398681,-92624.643895,1.0
2024-12-06,-92624.643895,3471019.22,Greed,72.0,0.062077132468075204,0.03960088674043253,85906.279067,1.0
2024-12-07,85906.279067,451733.42,Extreme Greed,75.0,0.008078984193524673,-0.05399814827455053,15965.933436,1.0
2024-12-08,15965.933436,932939.72,Extreme Greed,79.0,0.01668507545459305,0.008606091261068378,6310.967676,1.0
2024-12-09,6310.967676,983949.68,Extreme Greed,78.0,0.017597358546031065,0.0009122830914380133,39325.770231,1.0
2024-12-10,39325.770231,3150424.08,Extreme Greed,78.0,0.056343477209000264,0.0387461186629692,319051.554217,1.0
2024-12-11,319051.554217,2194098.33,Greed,74.0,0.039240154414162245,-0.01710332279483802,599151.795008,1.0
2024-12-12,599151.795008,4557189.87,Extreme Greed,83.0,0.08150265482510577,0.042262500410943524,31935.901745,1.0
2024-12-13,31935.901745,2880824.64,Extreme Greed,76.0,0.051521850009662,-0.029980804815443768,167801.399244,1.0
2024-12-14,167801.399244,2369561.78,Extreme Greed,83.0,0.04237821487530315,-0.009143635134358855,97525.315279,1.0
2024-12-15,97525.315279,2583269.81,Extreme Greed,80.0,0.046200257124964346,0.003822042249661199,166774.344133,1.0
2024-12-16,166774.344133,2740808.97,Extreme Greed,83.0,0.04901775221626314,0.002817495091298791,219591.305172,1.0
2024-12-17,219591.305172,5233597.63,Extreme Greed,87.0,0.09359980923113667,0.044582057014873534,13682.994673,1.0
2024-12-18,13682.994673,3798887.07,Extreme Greed,81.0,0.06794085586211696,-0.025658953369019716,62744.004486000005,1.0
2024-12-19,62744.004486000005,8241709.39,Extreme Greed,75.0,0.1473981163814234,0.07945726051930643,254969.660039,1.0
2024-12-20,254969.660039,7681274.71,Greed,74.0,0.1373750722069235,-0.010023044174499895,150022.163157,1.0
2024-12-21,150022.163157,4382875.12,Greed,73.0,0.07838513818691895,-0.05898993402000455,352197.163973,1.0
2024-12-22,352197.163973,3087320.22,Greed,73.0,0.05521490183896525,-0.023170236347953697,-29430.626577,1.0
2024-12-23,-29430.626577,6771878.26,Greed,70.0,0.12111105230279587,0.06589615046383063,14813.780116,1.0
2024-12-24,14813.780116,1767036.11,Greed,73.0,0.03160239813483992,-0.08950865416795595,756.6570469999998,1.0
2024-12-25,756.6570469999998,347889.35,Greed,73.0,0.006221794162262047,-0.025380603972577874,60228.639722,1.0
2024-12-26,60228.639722,2205242.65,Extreme Greed,79.0,0.03943946401373014,0.033217669851468096,2672.811035,1.0
2024-12-27,2672.811035,347913.0,Greed,74.0,0.0062222171285829875,-0.033217246885147156,940.673623,1.0
2024-12-28,940.673623,281555.01,Greed,72.0,0.005035443560071805,-0.001186773568511183,2884.067927,1.0
2024-12-29,2884.067927,344628.54,Greed,73.0,0.006163476495920179,0.0011280329358483747,9009.738137,1.0
2024-12-30,9009.738137,1073865.73,Greed,65.0,0.019205454142732073,0.013041977646811894,5445.01281,1.0
2024-12-31,5445.01281,877164.62,Greed,64.0,0.015687570640763274,-0.0035178835019687993,-9528.065345,1.0
2025-01-01,-9528.065345,282582.1,Greed,66.0,0.005053812459800113,-0.010633758180963161,8716.519087,1.0
2025-01-02,8716.519087,774674.84,Greed,70.0,0.01385460128851909,0.008800788828718976,6028.486793,1.0
2025-01-03,6028.486793,771208.99,Greed,74.0,0.013792616602538933,-6.19846859801574e-05,2553.537968,1.0
2025-01-04,2553.537968,1826029.6199999999,Greed,73.0,0.032657462315983744,0.018864845713444812,3187.719363,1.0
2025-01-05,3187.719363,451943.57,Greed,72.0,0.008082742602503346,-0.024574719713480398,6064.185393,1.0
2025-01-06,6064.185393,556526.99,Extreme Greed,76.0,0.009953155473063526,0.0018704128705601796,16098.227531,1.0
2025-01-07,16098.227531,1313178.1,Extreme Greed,78.0,0.023485414933192554,0.013532259460129028,130117.090554,1.0
2025-01-08,130117.090554,3177275.18,Greed,70.0,0.05682369331809957,0.033338278384907015,46975.928902,1.0
2025-01-09,46975.928902,1020733.25,Greed,69.0,0.01825521103118742,-0.03856848228691215,-10116.875552,1.0
2025-01-10,-10116.875552,6547449.68,Neutral,50.0,0.11709727933043042,0.098842068299243,2269.080536,0.0
2025-01-11,2269.080536,1658098.71,Greed,69.0,0.029654116896328474,-0.08744316243410194,5742.241803,1.0
2025-01-12,5742.241803,2258459.17,Greed,62.0,0.040391210131178044,0.01073709323484957,9655.429352,1.0
2025-01-13,9655.429352,2936648.0100000002,Greed,61.0,0.05252021810401236,0.012129007972834317,16069.512355,1.0
2025-01-14,16069.512355,876581.97,Greed,63.0,0.015677150288674654,-0.03684306781533771,14819.5883,1.0
2025-01-15,14819.5883,1801599.8900000001,Greed,70.0,0.03222055098322842,0.01654340069455377,20807.709328,1.0
2025-01-16,20807.709328,3049692.96,Extreme Greed,75.0,0.054541960455064105,0.022321409471835682,7006.415608,1.0
2025-01-17,7006.415608,1110230.46,Extreme Greed,75.0,0.019855815921171197,-0.034686144533892904,443.2330819999997,1.0
2025-01-18,443.2330819999997,2711629.88,Extreme Greed,77.0,0.04849590137712215,0.02864008545595095,87923.799302,1.0
2025-01-19,87923.799302,9715215.3,Extreme Greed,77.0,0.1737509017360283,0.12525500035890616,87277.239173,1.0
2025-01-20,87277.239173,8287327.01,Extreme Greed,76.0,0.14821396064786949,-0.02553694108815882,11077.839421,1.0
2025-01-21,11077.839421,1523729.82,Extreme Greed,76.0,0.02725100843746487,-0.12096295221040462,20524.408057,1.0
2025-01-22,20524.408057,1778406.43,Extreme Greed,84.0,0.03180574961130137,0.004554741173836502,101256.24216,1.0
2025-01-23,101256.24216,3697028.66,Extreme Greed,75.0,0.06611917819046695,0.03431342857916558,10602.779738,1.0
2025-01-24,10602.779738,1611433.45,Extreme Greed,75.0,0.028819536205507337,-0.03729964198495961,-10348.016255999999,1.0
2025-01-25,-10348.016255999999,1239377.7,Extreme Greed,75.0,0.022165538245162177,-0.006653997960345159,40823.466668,1.0
2025-01-26,40823.466668,1201173.66,Greed,73.0,0.021482281490665184,-0.0006832567544969928,41331.765392,1.0
2025-01-27,41331.765392,1508028.31,Greed,71.0,0.026970196178779608,0.005487914688114423,17979.613973,1.0
2025-01-28,17979.613973,579412.17,Greed,72.0,0.010362443438757194,-0.016607752740022415,23421.01147,1.0
2025-01-29,23421.01147,1897513.41,Greed,72.0,0.03393590779857,0.023573464359812807,23097.471385,1.0
2025-01-30,23097.471385,3014397.17,Greed,70.0,0.05391071603895503,0.019974808240385028,35868.296773,1.0
2025-01-31,35868.296773,2783411.48,Extreme Greed,76.0,0.049779673016158266,-0.004131043022796765,32300.205017,1.0
2025-02-01,32300.205017,1363746.44,Greed,68.0,0.024389799911029988,-0.025389873105128278,162854.759623,1.0
2025-02-02,162854.759623,5661092.29,Greed,60.0,0.10124529944516629,0.0768554995341363,348871.326269,1.0
2025-02-03,348871.326269,22592901.37,Fear,44.0,0.4040607325711794,0.3028154331260131,416876.88812,0.0
2025-02-04,416876.88812,15678409.27,Greed,72.0,0.2803991137674847,-0.1236616188036947,56706.235562,1.0
2025-02-05,56706.235562,8743231.51,Neutral,54.0,0.15636754411785264,-0.12403156964963208,33803.799733,0.0
2025-02-06,33803.799733,2818508.87,Neutral,49.0,0.05040736916511831,-0.10596017495273433,22450.002091,0.0
2025-02-07,22450.002091,3460263.54,Fear,44.0,0.06188477346601133,0.011477404300893022,586.703253,0.0
2025-02-08,586.703253,839734.97,Fear,44.0,0.015018163395326446,-0.046866610070684885,150551.829492,0.0
2025-02-09,150551.829492,2920919.7,Neutral,46.0,0.0522389265431114,0.037220763147784955,63908.49465,0.0
2025-02-10,63908.49465,3624958.44,Fear,43.0,0.06483024475271836,0.012591318209606954,-6093.784817,0.0
2025-02-11,-6093.784817,2797544.17,Neutral,47.0,0.05003242785312609,-0.014797816899592267,19848.635032,0.0
2025-02-12,19848.635032,4143974.54,Neutral,46.0,0.07411254201807792,0.02408011416495183,27829.534238,0.0
2025-02-13,27829.534238,3199852.21,Neutral,50.0,0.05722747020253329,-0.016885071815544626,213860.675308,0.0
2025-02-14,213860.675308,4007103.42,Neutral,48.0,0.07166468264939417,0.01443721244686088,45042.92701,0.0
2025-02-15,45042.92701,1712852.95,Neutral,50.0,0.030633364230310677,-0.041031318419083494,2369.478425,0.0
2025-02-16,2369.478425,806177.64,Neutral,54.0,0.014418010312422529,-0.01621535391788815,1818.573295,0.0
2025-02-17,1818.573295,2031044.64,Neutral,51.0,0.03632403520168736,0.02190602488926483,91204.672403,0.0
2025-02-18,91204.672403,3371128.68,Neutral,47.0,0.06029064899236551,0.023966613790678153,14985.794701,0.0
2025-02-19,14985.794701,3263930.24,Fear,44.0,0.058373468029264734,-0.0019171809631007772,46008.794102,0.0
2025-02-20,46008.794102,4628609.29,Neutral,49.0,0.0827799490881538,0.02440648105888906,119693.49395,0.0
2025-02-21,119693.49395,3972159.88,Greed,55.0,0.07103973801707163,-0.011740211071082168,25278.704178,1.0
2025-02-22,25278.704178,3175570.2,Neutral,49.0,0.05679320075497582,-0.014246537262095807,10656.934251,0.0
2025-02-23,10656.934251,1141310.74,Neutral,50.0,0.0204116684237248,-0.03638153233125102,38470.176242,0.0
2025-02-24,38470.176242,11223619.59,Neutral,49.0,0.20072782406295347,0.18031615563922868,204762.177034,0.0
2025-02-25,204762.177034,19414984.36,Fear,25.0,0.347225558534261,0.14649773447130754,63229.063129,0.0
2025-02-26,63229.063129,4946958.13,Extreme Fear,21.0,0.08847343059472437,-0.2587521279395366,-36525.167517,0.0
2025-02-27,-36525.167517,1999898.43,Extreme Fear,10.0,0.035767003579914323,-0.05270642701481005,225628.108748,0.0
2025-02-28,225628.108748,4123660.77,Extreme Fear,16.0,0.07374924220575968,0.037982238625845356,10596.108968,0.0
2025-03-01,10596.108968,263824.13,Extreme Fear,20.0,0.004718337214167663,-0.06903090499159202,66914.320708,0.0
2025-03-02,66914.320708,6460848.74,Fear,26.0,0.11554847252359039,0.11083013530942273,616413.032233,0.0
2025-03-03,616413.032233,8244590.38,Fear,33.0,0.14744964119076656,0.03190116866717617,182075.566585,0.0
2025-03-04,182075.566585,11124247.15,Extreme Fear,15.0,0.1989506065006002,0.05150096530983364,269328.365917,0.0
2025-03-05,269328.365917,9193654.22,Extreme Fear,20.0,0.16442308900227692,-0.03452751749832328,16101.125561,0.0
2025-03-06,16101.125561,6765324.96,Fear,25.0,0.12099385039197061,-0.043429238610306314,150236.061627,0.0
2025-03-07,150236.061627,19854275.48,Fear,34.0,0.3550820214876699,0.23408817109569927,24700.773359,0.0
2025-03-08,24700.773359,892083.51,Fear,28.0,0.01595438620168557,-0.33912763528598433,19773.457395,0.0
2025-03-09,19773.457395,10419697.99,Fear,27.0,0.18635015972991356,0.170395773528228,-10010.027269999999,0.0
2025-03-10,-10010.027269999999,16811790.68,Extreme Fear,20.0,0.3006689727615552,0.11431881303164163,-76880.729036,0.0
2025-03-11,-76880.729036,14016952.09,Extreme Fear,24.0,0.25068493064594766,-0.04998404211560753,288105.984215,0.0
2025-03-12,288105.984215,18618139.15,Fear,34.0,0.33297445126861386,0.0822895206226662,14114.870873,0.0
2025-03-13,14114.870873,3285591.22,Neutral,45.0,0.0587608618989713,-0.2742135893696426,68646.160089,0.0
2025-03-14,68646.160089,8047187.16,Fear,27.0,0.1439192008649671,0.0851583389659958,78694.624572,0.0
2025-03-15,78694.624572,2355749.54,Neutral,46.0,0.04213119109785099,-0.1017880097671161,-7910.943544999999,0.0
2025-03-16,-7910.943544999999,10187921.51,Fear,30.0,0.18220497389371565,0.14007378279586466,26163.906513,0.0
2025-03-17,26163.906513,3592895.05,Fear,32.0,0.0642568099068337,-0.11794816398688195,72322.788824,0.0
2025-03-18,72322.788824,4050655.47,Fear,34.0,0.07244358541294198,0.008186775506108274,29374.682341,0.0
2025-03-19,29374.682341,4598813.57,Fear,32.0,0.08224707018463728,0.009803484771695306,10246.859436,0.0
2025-03-20,10246.859436,1652257.93,Neutral,49.0,0.02954965798605273,-0.05269741219858455,6951.270374,0.0
2025-03-21,6951.270374,2543903.39,Fear,31.0,0.04549621188877033,0.0159465539027176,12498.535254,0.0
2025-03-22,12498.535254,971809.42,Fear,32.0,0.017380237146138545,-0.028115974742631784,14047.421585,0.0
2025-03-23,14047.421585,2593519.67,Fear,30.0,0.04638356983423929,0.029003332688100743,107878.961301,0.0
2025-03-24,107878.961301,3017587.05,Neutral,45.0,0.0539677651640223,0.007584195329783008,32030.90678,0.0
2025-03-25,32030.90678,5372519.77,Neutral,46.0,0.09608434988453816,0.04211658472051587,15802.167427,0.0
2025-03-26,15802.167427,7597754.37,Neutral,47.0,0.135881360116713,0.03979701023217484,58825.359221,0.0
2025-03-27,58825.359221,3240279.46,Fear,40.0,0.05795048775848388,-0.07793087235822913,21337.179335,0.0
2025-03-28,21337.179335,1483092.61,Fear,44.0,0.026524235870573704,-0.03142625188791018,12098.872931,0.0
2025-03-29,12098.872931,3668151.83,Fear,26.0,0.06560273309340492,0.039078497222831216,15795.11514,0.0
2025-03-30,15795.11514,2850874.96,Fear,32.0,0.050986217622222774,-0.014616515471182145,6978.184557,0.0
2025-03-31,6978.184557,2164772.4699999997,Fear,34.0,0.03871567868001388,-0.012270538942208892,-2202.6622420000003,0.0
2025-04-01,-2202.6622420000003,704445.1900000001,Fear,34.0,0.012598585361186281,-0.0261170933188276,202212.740938,0.0
2025-04-02,202212.740938,3867930.6,Fear,44.0,0.06917565873183482,0.05657707337064853,-2365.961276,0.0
2025-04-03,-2365.961276,8670233.15,Fear,25.0,0.1550620114428475,0.08588635271101269,-25515.678949999998,0.0
2025-04-04,-25515.678949999998,3835545.73,Fear,28.0,0.06859647440549113,-0.08646553703735638,35907.33771,0.0
2025-04-05,35907.33771,1267564.22,Fear,30.0,0.022669637554443726,-0.045926836851047405,47053.449272,0.0
2025-04-06,47053.449272,3551252.06,Fear,34.0,0.06351204955701335,0.04084241200256963,34527.370305,0.0
2025-04-07,34527.370305,14460253.14,Extreme Fear,23.0,0.2586131088356917,0.19510105927867838,34899.394798,0.0
2025-04-08,34899.394798,8869391.4,Extreme Fear,24.0,0.15862383944654296,-0.09998926938914876,43120.444797,0.0
2025-04-09,43120.444797,28556806.47,Extreme Fear,18.0,0.510721662743854,0.35209782329731104,158261.822261,0.0
2025-04-10,158261.822261,28741953.29,Fear,39.0,0.5140329045742635,0.0033112418304095392,126406.479081,0.0
2025-04-11,126406.479081,11319327.07,Fear,25.0,0.20243949597424574,-0.31159340860001783,410419.694533,0.0
2025-04-12,410419.694533,55914617.49,Fear,43.0,1.0,0.7975605040257543,48696.021521,0.0
2025-04-13,48696.021521,14171154.79,Neutral,45.0,0.2534427551152099,-0.7465572448847901,45680.443063,0.0
2025-04-14,45680.443063,13079972.98,Fear,31.0,0.23392761111298516,-0.01951514400222476,72357.706282,0.0
2025-04-15,72357.706282,20752168.24,Fear,38.0,0.3711403046714365,0.13721269355845134,58631.730257,0.0
2025-04-16,58631.730257,36502715.9,Fear,29.0,0.6528295730242551,0.28168926835281866,5427.919886,0.0
2025-04-17,5427.919886,2604551.51,Fear,30.0,0.046580867795254145,-0.606248705229001,4880.4047439999995,0.0
2025-04-18,4880.4047439999995,24610650.46,Fear,33.0,0.4401469866590367,0.3935661188637825,71950.577495,0.0
2025-04-19,71950.577495,32706462.71,Fear,32.0,0.5849358205873857,0.14478883392834901,25060.341936,0.0
2025-04-20,25060.341936,12126094.05,Fear,37.0,0.2168680482527519,-0.3680677723346338,34369.267906999994,0.0
2025-04-21,34369.267906999994,42104054.84,Fear,39.0,0.7530062209646833,0.5361381727119314,58652.763578,0.0
2025-04-22,58652.763578,33753625.24,Neutral,47.0,0.6036637056926956,-0.14934251527198772,-419020.225731,0.0
2025-04-23,-419020.225731,30682443.79,Greed,72.0,0.5487374342826988,-0.05492627140999673,50704.395965,1.0
2025-04-24,50704.395965,35088918.64,Greed,63.0,0.6275446417085006,0.07880720742580172,20218.859206,1.0
2025-04-25,20218.859206,27749455.78,Greed,60.0,0.49628267115578356,-0.131261970552717,-4125.753942,1.0
2025-04-26,-4125.753942,11948127.77,Greed,65.0,0.21368522615114424,-0.28259744500463935,2702.067468,1.0
2025-04-27,2702.067468,487537.69,Greed,61.0,0.008719322474956012,-0.20496590367618822,36906.813759,1.0
2025-04-28,36906.813759,26124921.49,Neutral,54.0,0.46722883217554795,0.45850950970059196,125749.613427,0.0
2025-04-29,125749.613427,34089511.66,Greed,60.0,0.6096708364885174,0.14244200431296944,14003.797269,1.0
2025-04-30,14003.797269,12693878.85,Greed,56.0,0.22702254499447672,-0.38264829149404067,54536.829297000004,1.0
2025-05-01,54536.829297000004,10720240.52,Neutral,53.0,0.19172518586945572,-0.035297359125020994,0.0,0.0
